,Filepaths,Labels
6630,preprocessed_images\European_Corn_Borer_Moth\170197329.jpg,European_Corn_Borer_Moth
6631,preprocessed_images\European_Corn_Borer_Moth\170197334.jpg,European_Corn_Borer_Moth
6632,preprocessed_images\European_Corn_Borer_Moth\170197381.jpg,European_Corn_Borer_Moth
6633,preprocessed_images\European_Corn_Borer_Moth\170197448.jpg,European_Corn_Borer_Moth
6634,preprocessed_images\European_Corn_Borer_Moth\170889317.jpg,European_Corn_Borer_Moth
6635,preprocessed_images\European_Corn_Borer_Moth\172488673.jpg,European_Corn_Borer_Moth
6636,preprocessed_images\European_Corn_Borer_Moth\175756929.jpg,European_Corn_Borer_Moth
6637,preprocessed_images\European_Corn_Borer_Moth\176533042.jpg,European_Corn_Borer_Moth
6638,preprocessed_images\European_Corn_Borer_Moth\178237592.jpg,European_Corn_Borer_Moth
6639,preprocessed_images\European_Corn_Borer_Moth\178451901.jpg,European_Corn_Borer_Moth
6640,preprocessed_images\European_Corn_Borer_Moth\179263176.jpg,European_Corn_Borer_Moth
6641,preprocessed_images\European_Corn_Borer_Moth\180746775.jpg,European_Corn_Borer_Moth
6642,preprocessed_images\European_Corn_Borer_Moth\183083234.jpg,European_Corn_Borer_Moth
6643,preprocessed_images\European_Corn_Borer_Moth\185190050.jpg,European_Corn_Borer_Moth
6644,preprocessed_images\European_Corn_Borer_Moth\185190070.jpg,European_Corn_Borer_Moth
6645,preprocessed_images\European_Corn_Borer_Moth\185714748.jpg,European_Corn_Borer_Moth
6646,preprocessed_images\European_Corn_Borer_Moth\187869883.jpg,European_Corn_Borer_Moth
6647,preprocessed_images\European_Corn_Borer_Moth\190298406.jpg,European_Corn_Borer_Moth
6648,preprocessed_images\European_Corn_Borer_Moth\190298417.jpg,European_Corn_Borer_Moth
6649,preprocessed_images\European_Corn_Borer_Moth\191021590.jpg,European_Corn_Borer_Moth
6650,preprocessed_images\European_Corn_Borer_Moth\194395081.jpg,European_Corn_Borer_Moth
6651,preprocessed_images\European_Corn_Borer_Moth\194395263.jpg,European_Corn_Borer_Moth
6652,preprocessed_images\European_Corn_Borer_Moth\194395456.jpg,European_Corn_Borer_Moth
6653,preprocessed_images\European_Corn_Borer_Moth\194395615.jpg,European_Corn_Borer_Moth
6654,preprocessed_images\European_Corn_Borer_Moth\197097286.jpg,European_Corn_Borer_Moth
6655,preprocessed_images\European_Corn_Borer_Moth\197097442.jpg,European_Corn_Borer_Moth
6656,preprocessed_images\European_Corn_Borer_Moth\197097628.jpg,European_Corn_Borer_Moth
6657,preprocessed_images\European_Corn_Borer_Moth\197097862.jpg,European_Corn_Borer_Moth
6658,preprocessed_images\European_Corn_Borer_Moth\197268474.jpg,European_Corn_Borer_Moth
6659,preprocessed_images\European_Corn_Borer_Moth\200089221.jpg,European_Corn_Borer_Moth
6660,preprocessed_images\European_Corn_Borer_Moth\200211113.jpg,European_Corn_Borer_Moth
6661,preprocessed_images\European_Corn_Borer_Moth\200666670.jpg,European_Corn_Borer_Moth
6662,preprocessed_images\European_Corn_Borer_Moth\200666695.jpg,European_Corn_Borer_Moth
6663,preprocessed_images\European_Corn_Borer_Moth\201171200.jpg,European_Corn_Borer_Moth
6664,preprocessed_images\European_Corn_Borer_Moth\201370258.jpg,European_Corn_Borer_Moth
6665,preprocessed_images\European_Corn_Borer_Moth\201493015.jpg,European_Corn_Borer_Moth
6666,preprocessed_images\European_Corn_Borer_Moth\202565247.jpg,European_Corn_Borer_Moth
6667,preprocessed_images\European_Corn_Borer_Moth\202630844.jpg,European_Corn_Borer_Moth
6668,preprocessed_images\European_Corn_Borer_Moth\203681164.jpg,European_Corn_Borer_Moth
6669,preprocessed_images\European_Corn_Borer_Moth\204179440.jpg,European_Corn_Borer_Moth
6670,preprocessed_images\European_Corn_Borer_Moth\204188444.jpg,European_Corn_Borer_Moth
6671,preprocessed_images\European_Corn_Borer_Moth\204211154.jpg,European_Corn_Borer_Moth
6672,preprocessed_images\European_Corn_Borer_Moth\204484773.jpg,European_Corn_Borer_Moth
6673,preprocessed_images\European_Corn_Borer_Moth\204615812.jpg,European_Corn_Borer_Moth
6674,preprocessed_images\European_Corn_Borer_Moth\205340450.jpg,European_Corn_Borer_Moth
6675,preprocessed_images\European_Corn_Borer_Moth\205826742.jpg,European_Corn_Borer_Moth
6676,preprocessed_images\European_Corn_Borer_Moth\206568662.jpg,European_Corn_Borer_Moth
6677,preprocessed_images\European_Corn_Borer_Moth\206646788.jpg,European_Corn_Borer_Moth
6678,preprocessed_images\European_Corn_Borer_Moth\206944572.jpg,European_Corn_Borer_Moth
6679,preprocessed_images\European_Corn_Borer_Moth\207022338.jpg,European_Corn_Borer_Moth
6680,preprocessed_images\European_Corn_Borer_Moth\207175481.jpg,European_Corn_Borer_Moth
6681,preprocessed_images\European_Corn_Borer_Moth\207207967.jpg,European_Corn_Borer_Moth
6682,preprocessed_images\European_Corn_Borer_Moth\207373742.jpg,European_Corn_Borer_Moth
6683,preprocessed_images\European_Corn_Borer_Moth\207380074.jpg,European_Corn_Borer_Moth
6684,preprocessed_images\European_Corn_Borer_Moth\207403032.jpg,European_Corn_Borer_Moth
6685,preprocessed_images\European_Corn_Borer_Moth\207801335.jpg,European_Corn_Borer_Moth
6686,preprocessed_images\European_Corn_Borer_Moth\208038985.jpg,European_Corn_Borer_Moth
6687,preprocessed_images\European_Corn_Borer_Moth\208079390.jpg,European_Corn_Borer_Moth
6688,preprocessed_images\European_Corn_Borer_Moth\208247949.jpg,European_Corn_Borer_Moth
6689,preprocessed_images\European_Corn_Borer_Moth\208445874.jpg,European_Corn_Borer_Moth
6690,preprocessed_images\European_Corn_Borer_Moth\208552958.jpg,European_Corn_Borer_Moth
6691,preprocessed_images\European_Corn_Borer_Moth\208694483.jpg,European_Corn_Borer_Moth
6692,preprocessed_images\European_Corn_Borer_Moth\208755349.jpg,European_Corn_Borer_Moth
6693,preprocessed_images\European_Corn_Borer_Moth\208824255.jpg,European_Corn_Borer_Moth
6694,preprocessed_images\European_Corn_Borer_Moth\208824265.jpg,European_Corn_Borer_Moth
6695,preprocessed_images\European_Corn_Borer_Moth\208824288.jpg,European_Corn_Borer_Moth
6696,preprocessed_images\European_Corn_Borer_Moth\208919383.jpg,European_Corn_Borer_Moth
6697,preprocessed_images\European_Corn_Borer_Moth\208925417.jpg,European_Corn_Borer_Moth
6698,preprocessed_images\European_Corn_Borer_Moth\209232745.jpg,European_Corn_Borer_Moth
6699,preprocessed_images\European_Corn_Borer_Moth\209508527.jpg,European_Corn_Borer_Moth
6700,preprocessed_images\European_Corn_Borer_Moth\209533844.jpg,European_Corn_Borer_Moth
6701,preprocessed_images\European_Corn_Borer_Moth\209564013.jpg,European_Corn_Borer_Moth
6702,preprocessed_images\European_Corn_Borer_Moth\210131532.jpg,European_Corn_Borer_Moth
6703,preprocessed_images\European_Corn_Borer_Moth\210453415.jpg,European_Corn_Borer_Moth
6704,preprocessed_images\European_Corn_Borer_Moth\210466312.jpg,European_Corn_Borer_Moth
6705,preprocessed_images\European_Corn_Borer_Moth\210565057.jpg,European_Corn_Borer_Moth
6706,preprocessed_images\European_Corn_Borer_Moth\210565516.jpg,European_Corn_Borer_Moth
6707,preprocessed_images\European_Corn_Borer_Moth\211185131.jpg,European_Corn_Borer_Moth
6708,preprocessed_images\European_Corn_Borer_Moth\211525633.jpg,European_Corn_Borer_Moth
6709,preprocessed_images\European_Corn_Borer_Moth\211555004.jpg,European_Corn_Borer_Moth
6710,preprocessed_images\European_Corn_Borer_Moth\211830247.jpg,European_Corn_Borer_Moth
6711,preprocessed_images\European_Corn_Borer_Moth\211978706.jpg,European_Corn_Borer_Moth
6712,preprocessed_images\European_Corn_Borer_Moth\212091914.jpg,European_Corn_Borer_Moth
6713,preprocessed_images\European_Corn_Borer_Moth\212204429.jpg,European_Corn_Borer_Moth
6714,preprocessed_images\European_Corn_Borer_Moth\212205036.jpg,European_Corn_Borer_Moth
6715,preprocessed_images\European_Corn_Borer_Moth\212215246.jpg,European_Corn_Borer_Moth
6716,preprocessed_images\European_Corn_Borer_Moth\212265511.jpg,European_Corn_Borer_Moth
6717,preprocessed_images\European_Corn_Borer_Moth\212288729.jpg,European_Corn_Borer_Moth
6718,preprocessed_images\European_Corn_Borer_Moth\212320559.jpg,European_Corn_Borer_Moth
6719,preprocessed_images\European_Corn_Borer_Moth\212456925.jpg,European_Corn_Borer_Moth
6720,preprocessed_images\European_Corn_Borer_Moth\212897807.jpg,European_Corn_Borer_Moth
6721,preprocessed_images\European_Corn_Borer_Moth\212897834.jpg,European_Corn_Borer_Moth
6722,preprocessed_images\European_Corn_Borer_Moth\213040804.jpg,European_Corn_Borer_Moth
6723,preprocessed_images\European_Corn_Borer_Moth\213040850.jpg,European_Corn_Borer_Moth
6724,preprocessed_images\European_Corn_Borer_Moth\213055102.jpg,European_Corn_Borer_Moth
6725,preprocessed_images\European_Corn_Borer_Moth\213288725.jpg,European_Corn_Borer_Moth
6726,preprocessed_images\European_Corn_Borer_Moth\213369010.jpg,European_Corn_Borer_Moth
6727,preprocessed_images\European_Corn_Borer_Moth\213399464.jpg,European_Corn_Borer_Moth
6728,preprocessed_images\European_Corn_Borer_Moth\213412993.jpg,European_Corn_Borer_Moth
6729,preprocessed_images\European_Corn_Borer_Moth\213461654.jpg,European_Corn_Borer_Moth
6730,preprocessed_images\European_Corn_Borer_Moth\213470669.jpg,European_Corn_Borer_Moth
6731,preprocessed_images\European_Corn_Borer_Moth\213543414.jpg,European_Corn_Borer_Moth
6732,preprocessed_images\European_Corn_Borer_Moth\213562380.jpg,European_Corn_Borer_Moth
6733,preprocessed_images\European_Corn_Borer_Moth\213565716.jpg,European_Corn_Borer_Moth
6734,preprocessed_images\European_Corn_Borer_Moth\213640656.jpg,European_Corn_Borer_Moth
6735,preprocessed_images\European_Corn_Borer_Moth\213658787.jpg,European_Corn_Borer_Moth
6736,preprocessed_images\European_Corn_Borer_Moth\213713075.jpg,European_Corn_Borer_Moth
6737,preprocessed_images\European_Corn_Borer_Moth\213979031.jpg,European_Corn_Borer_Moth
6738,preprocessed_images\European_Corn_Borer_Moth\214058925.jpg,European_Corn_Borer_Moth
6739,preprocessed_images\European_Corn_Borer_Moth\214070519.jpg,European_Corn_Borer_Moth
6740,preprocessed_images\European_Corn_Borer_Moth\214143720.jpg,European_Corn_Borer_Moth
6741,preprocessed_images\European_Corn_Borer_Moth\214325244.jpg,European_Corn_Borer_Moth
6742,preprocessed_images\European_Corn_Borer_Moth\214356140.jpg,European_Corn_Borer_Moth
6743,preprocessed_images\European_Corn_Borer_Moth\214356175.jpg,European_Corn_Borer_Moth
6744,preprocessed_images\European_Corn_Borer_Moth\214567686.jpg,European_Corn_Borer_Moth
6745,preprocessed_images\European_Corn_Borer_Moth\214657971.jpg,European_Corn_Borer_Moth
6746,preprocessed_images\European_Corn_Borer_Moth\214956849.jpg,European_Corn_Borer_Moth
6747,preprocessed_images\European_Corn_Borer_Moth\215168805.jpg,European_Corn_Borer_Moth
6748,preprocessed_images\European_Corn_Borer_Moth\215168834.jpg,European_Corn_Borer_Moth
6749,preprocessed_images\European_Corn_Borer_Moth\215260414.jpg,European_Corn_Borer_Moth
6750,preprocessed_images\European_Corn_Borer_Moth\215260431.jpg,European_Corn_Borer_Moth
6751,preprocessed_images\European_Corn_Borer_Moth\215505581.jpg,European_Corn_Borer_Moth
6752,preprocessed_images\European_Corn_Borer_Moth\215596909.jpg,European_Corn_Borer_Moth
6753,preprocessed_images\European_Corn_Borer_Moth\215808637.jpg,European_Corn_Borer_Moth
6754,preprocessed_images\European_Corn_Borer_Moth\215808785.jpg,European_Corn_Borer_Moth
6755,preprocessed_images\European_Corn_Borer_Moth\216079599.jpg,European_Corn_Borer_Moth
6756,preprocessed_images\European_Corn_Borer_Moth\216453852.jpg,European_Corn_Borer_Moth
6757,preprocessed_images\European_Corn_Borer_Moth\216545356.jpg,European_Corn_Borer_Moth
6758,preprocessed_images\European_Corn_Borer_Moth\216708947.jpg,European_Corn_Borer_Moth
6759,preprocessed_images\European_Corn_Borer_Moth\217108491.jpg,European_Corn_Borer_Moth
6760,preprocessed_images\European_Corn_Borer_Moth\217108521.jpg,European_Corn_Borer_Moth
6761,preprocessed_images\European_Corn_Borer_Moth\217108551.jpg,European_Corn_Borer_Moth
6762,preprocessed_images\European_Corn_Borer_Moth\217751775.jpg,European_Corn_Borer_Moth
6763,preprocessed_images\European_Corn_Borer_Moth\217751800.jpg,European_Corn_Borer_Moth
6764,preprocessed_images\European_Corn_Borer_Moth\217751826.jpg,European_Corn_Borer_Moth
6765,preprocessed_images\European_Corn_Borer_Moth\217751848.jpg,European_Corn_Borer_Moth
6766,preprocessed_images\European_Corn_Borer_Moth\217895290.jpg,European_Corn_Borer_Moth
6767,preprocessed_images\European_Corn_Borer_Moth\217903830.jpg,European_Corn_Borer_Moth
6768,preprocessed_images\European_Corn_Borer_Moth\217903849.jpg,European_Corn_Borer_Moth
6769,preprocessed_images\European_Corn_Borer_Moth\217922838.jpg,European_Corn_Borer_Moth
6770,preprocessed_images\European_Corn_Borer_Moth\218114046.jpg,European_Corn_Borer_Moth
6771,preprocessed_images\European_Corn_Borer_Moth\218114186.jpg,European_Corn_Borer_Moth
6772,preprocessed_images\European_Corn_Borer_Moth\218295629.jpg,European_Corn_Borer_Moth
6773,preprocessed_images\European_Corn_Borer_Moth\218318175.jpg,European_Corn_Borer_Moth
6774,preprocessed_images\European_Corn_Borer_Moth\218784090.jpg,European_Corn_Borer_Moth
6775,preprocessed_images\European_Corn_Borer_Moth\219053463.jpg,European_Corn_Borer_Moth
6776,preprocessed_images\European_Corn_Borer_Moth\219161783.jpg,European_Corn_Borer_Moth
6777,preprocessed_images\European_Corn_Borer_Moth\219161982.jpg,European_Corn_Borer_Moth
6778,preprocessed_images\European_Corn_Borer_Moth\219170741.jpg,European_Corn_Borer_Moth
6779,preprocessed_images\European_Corn_Borer_Moth\219183102.jpg,European_Corn_Borer_Moth
6780,preprocessed_images\European_Corn_Borer_Moth\219233086.jpg,European_Corn_Borer_Moth
6781,preprocessed_images\European_Corn_Borer_Moth\219235299.jpg,European_Corn_Borer_Moth
6782,preprocessed_images\European_Corn_Borer_Moth\219467280.jpg,European_Corn_Borer_Moth
6783,preprocessed_images\European_Corn_Borer_Moth\219468204.jpg,European_Corn_Borer_Moth
6784,preprocessed_images\European_Corn_Borer_Moth\219652037.jpg,European_Corn_Borer_Moth
6785,preprocessed_images\European_Corn_Borer_Moth\220011985.jpg,European_Corn_Borer_Moth
6786,preprocessed_images\European_Corn_Borer_Moth\220044412.jpg,European_Corn_Borer_Moth
6787,preprocessed_images\European_Corn_Borer_Moth\220340152.jpg,European_Corn_Borer_Moth
6788,preprocessed_images\European_Corn_Borer_Moth\220344924.jpg,European_Corn_Borer_Moth
6789,preprocessed_images\European_Corn_Borer_Moth\220358074.jpg,European_Corn_Borer_Moth
6790,preprocessed_images\European_Corn_Borer_Moth\220416440.jpg,European_Corn_Borer_Moth
6791,preprocessed_images\European_Corn_Borer_Moth\220416479.jpg,European_Corn_Borer_Moth
6792,preprocessed_images\European_Corn_Borer_Moth\220488994.jpg,European_Corn_Borer_Moth
6793,preprocessed_images\European_Corn_Borer_Moth\220521782.jpg,European_Corn_Borer_Moth
6794,preprocessed_images\European_Corn_Borer_Moth\220522071.jpg,European_Corn_Borer_Moth
6795,preprocessed_images\European_Corn_Borer_Moth\220522072.jpg,European_Corn_Borer_Moth
6796,preprocessed_images\European_Corn_Borer_Moth\220616533.jpg,European_Corn_Borer_Moth
6797,preprocessed_images\European_Corn_Borer_Moth\220899330.jpg,European_Corn_Borer_Moth
6798,preprocessed_images\European_Corn_Borer_Moth\220932082.jpg,European_Corn_Borer_Moth
6799,preprocessed_images\European_Corn_Borer_Moth\221269641.jpg,European_Corn_Borer_Moth
6800,preprocessed_images\European_Corn_Borer_Moth\221365449.jpg,European_Corn_Borer_Moth
6801,preprocessed_images\European_Corn_Borer_Moth\221751682.jpg,European_Corn_Borer_Moth
6802,preprocessed_images\European_Corn_Borer_Moth\221759895.jpg,European_Corn_Borer_Moth
6803,preprocessed_images\European_Corn_Borer_Moth\221834760.jpg,European_Corn_Borer_Moth
6804,preprocessed_images\European_Corn_Borer_Moth\221834772.jpg,European_Corn_Borer_Moth
6805,preprocessed_images\European_Corn_Borer_Moth\222065151.jpg,European_Corn_Borer_Moth
6806,preprocessed_images\European_Corn_Borer_Moth\222065408.jpg,European_Corn_Borer_Moth
6807,preprocessed_images\European_Corn_Borer_Moth\222118805.jpg,European_Corn_Borer_Moth
6808,preprocessed_images\European_Corn_Borer_Moth\222210097.jpg,European_Corn_Borer_Moth
6809,preprocessed_images\European_Corn_Borer_Moth\222485463.jpg,European_Corn_Borer_Moth
6810,preprocessed_images\European_Corn_Borer_Moth\222485626.jpg,European_Corn_Borer_Moth
6811,preprocessed_images\European_Corn_Borer_Moth\222486204.jpg,European_Corn_Borer_Moth
6812,preprocessed_images\European_Corn_Borer_Moth\222695725.jpg,European_Corn_Borer_Moth
6813,preprocessed_images\European_Corn_Borer_Moth\222723690.jpg,European_Corn_Borer_Moth
6814,preprocessed_images\European_Corn_Borer_Moth\222998503.jpg,European_Corn_Borer_Moth
6815,preprocessed_images\European_Corn_Borer_Moth\223064972.jpg,European_Corn_Borer_Moth
6816,preprocessed_images\European_Corn_Borer_Moth\223227049.jpg,European_Corn_Borer_Moth
6817,preprocessed_images\European_Corn_Borer_Moth\223344979.jpg,European_Corn_Borer_Moth
6818,preprocessed_images\European_Corn_Borer_Moth\223427975.jpg,European_Corn_Borer_Moth
6819,preprocessed_images\European_Corn_Borer_Moth\223427999.jpg,European_Corn_Borer_Moth
6820,preprocessed_images\European_Corn_Borer_Moth\223430568.jpg,European_Corn_Borer_Moth
6821,preprocessed_images\European_Corn_Borer_Moth\223466924.jpg,European_Corn_Borer_Moth
6822,preprocessed_images\European_Corn_Borer_Moth\223522501.jpg,European_Corn_Borer_Moth
6823,preprocessed_images\European_Corn_Borer_Moth\223667045.jpg,European_Corn_Borer_Moth
6824,preprocessed_images\European_Corn_Borer_Moth\223717581.jpg,European_Corn_Borer_Moth
6825,preprocessed_images\European_Corn_Borer_Moth\223764129.jpg,European_Corn_Borer_Moth
6826,preprocessed_images\European_Corn_Borer_Moth\224279844.jpg,European_Corn_Borer_Moth
6827,preprocessed_images\European_Corn_Borer_Moth\224445973.jpg,European_Corn_Borer_Moth
6828,preprocessed_images\European_Corn_Borer_Moth\224445982.jpg,European_Corn_Borer_Moth
6829,preprocessed_images\European_Corn_Borer_Moth\224479352.jpg,European_Corn_Borer_Moth
6830,preprocessed_images\European_Corn_Borer_Moth\224529989.jpg,European_Corn_Borer_Moth
6831,preprocessed_images\European_Corn_Borer_Moth\224552670.jpg,European_Corn_Borer_Moth
6832,preprocessed_images\European_Corn_Borer_Moth\224708480.jpg,European_Corn_Borer_Moth
6833,preprocessed_images\European_Corn_Borer_Moth\225102004.jpg,European_Corn_Borer_Moth
6834,preprocessed_images\European_Corn_Borer_Moth\225132744.jpg,European_Corn_Borer_Moth
6835,preprocessed_images\European_Corn_Borer_Moth\225299555.jpg,European_Corn_Borer_Moth
6836,preprocessed_images\European_Corn_Borer_Moth\225726381.jpg,European_Corn_Borer_Moth
6837,preprocessed_images\European_Corn_Borer_Moth\225915722.jpg,European_Corn_Borer_Moth
6838,preprocessed_images\European_Corn_Borer_Moth\226014827.jpg,European_Corn_Borer_Moth
6839,preprocessed_images\European_Corn_Borer_Moth\226086442.jpg,European_Corn_Borer_Moth
6840,preprocessed_images\European_Corn_Borer_Moth\226086554.jpg,European_Corn_Borer_Moth
6841,preprocessed_images\European_Corn_Borer_Moth\226086566.jpg,European_Corn_Borer_Moth
6842,preprocessed_images\European_Corn_Borer_Moth\226086575.jpg,European_Corn_Borer_Moth
6843,preprocessed_images\European_Corn_Borer_Moth\226156073.jpg,European_Corn_Borer_Moth
6844,preprocessed_images\European_Corn_Borer_Moth\226383075.jpg,European_Corn_Borer_Moth
6845,preprocessed_images\European_Corn_Borer_Moth\226490544.jpg,European_Corn_Borer_Moth
6846,preprocessed_images\European_Corn_Borer_Moth\226490776.jpg,European_Corn_Borer_Moth
6847,preprocessed_images\European_Corn_Borer_Moth\226490782.jpg,European_Corn_Borer_Moth
6848,preprocessed_images\European_Corn_Borer_Moth\226617194.jpg,European_Corn_Borer_Moth
6849,preprocessed_images\European_Corn_Borer_Moth\226685743.jpg,European_Corn_Borer_Moth
6850,preprocessed_images\European_Corn_Borer_Moth\226712466.jpg,European_Corn_Borer_Moth
6851,preprocessed_images\European_Corn_Borer_Moth\226721476.jpg,European_Corn_Borer_Moth
6852,preprocessed_images\European_Corn_Borer_Moth\226722250.jpg,European_Corn_Borer_Moth
